,ZT0Tx,ZT0V,ZT12Tx,ZT12V
ACY1,517.6973502103511,555.6716950608736,738.5191568959411,712.0184782657896
ACY3,865.0224447375298,972.4190098815394,1006.6745946408374,1008.7199258742007
ADAR,930.3494803311023,888.120658634871,668.6018321361813,662.3610101136273
ADCK5,746.4840836606462,651.4204805311989,411.8764611453161,334.63913000070573
ADD3,455.9650668403855,475.45290715976364,520.4130613870981,478.5302573382163
ADGRG2,20.202360618713513,12.212413087126448,38.6804790308597,40.77487020885211
ADGRG3,164.81346658080278,154.61828223171057,102.59027065772234,112.3292381388618
ADGRV1,27.97206356449643,28.742121404150122,55.786618201544016,34.23060691825652
ADH1,35770.188825947254,40866.51984375867,44492.92239757458,43949.24729920485
ADH4,3169.7556490174534,3339.9442715873083,2232.231779517837,2260.3296189048447
ADI1,1720.2957221313434,1744.700582323363,1947.4249605359012,1933.1175654000142
ADIPOR2,14860.502638075122,16463.54682626882,11444.119203459757,9724.363871118036
ADK,12031.571373788182,12897.000142360963,12949.175510962416,12793.467636536225
ADO,550.2126081988606,612.5824469641362,394.5950163005683,386.12330327376367
ADORA1,377.68180377333664,398.6773937158441,525.6537688192844,656.3825131889168
ADPRH,118.82989999856028,124.18698473036073,62.301876231727704,55.39465428623878
ADRA2B,200.2873482459594,169.3424497096172,99.98912388055226,100.76225247730423
ADRB2,14.750400178119683,12.653858513682236,29.196744534513964,26.999856242015696
ADSS1,252.7852641547088,241.5500049467591,301.86863921414835,292.8163936947188
AFAP1,76.95196502420187,62.34316999942968,47.29861635475355,48.79279002940274
AFAP1L1,115.61552169076931,123.39432501481828,138.4002170378724,129.39087799437635
AFAP1L2,46.05870300107764,30.004482613511705,18.074439818106942,16.72203693797855
